,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
158,601965.SH,中国汽研,13.42,0.84,6.68,71318.0,93677985.0,7.71,13.43,12.46,12.6,12.58,2.05,0.74,25.54,2.37,13271783978.0,12977783717.0
159,301229.SZ,纽泰格,35.33,2.21,6.67,58461.0,204140968.0,10.05,35.99,32.66,33.13,33.12,1.67,29.23,135.54,3.78,2826400000.0,706600000.0
160,688272.SH,富吉瑞,28.8,1.8,6.67,10931.0,31426405.0,9.89,29.27,26.6,26.6,27.0,1.38,6.77,-32.76,3.31,2188800000.0,465120000.0
161,002107.SZ,沃华医药,6.25,0.39,6.66,118877.0,72706845.0,8.53,6.36,5.86,5.88,5.86,2.16,2.11,33.54,5.17,3607560000.0,3521898931.0
162,000656.SZ,金科股份,4.18,0.26,6.63,2695378.0,1093636256.0,10.97,4.25,3.82,3.92,3.92,1.64,5.07,-19.01,0.65,22320012111.0,22201277857.0
163,300580.SZ,贝斯特,16.59,1.03,6.62,49012.0,79022374.0,8.16,16.67,15.4,15.6,15.56,1.9,2.63,21.97,1.8,3318225126.0,3094540083.0
164,002968.SZ,新大正,34.89,2.16,6.6,20066.0,67852052.0,7.36,34.92,32.51,32.96,32.73,2.02,2.88,33.02,5.54,5677248465.0,2431271620.0
165,605133.SH,嵘泰股份,18.35,1.13,6.56,81679.0,148342152.0,9.7,18.73,17.06,17.06,17.22,2.28,20.42,21.56,1.73,2936000000.0,734000000.0
166,600340.SH,华夏幸福,3.74,0.23,6.55,2638882.0,963584032.0,11.97,3.85,3.43,3.51,3.51,1.01,6.78,1.32,1.61,14637314079.0,14561147932.0
167,600064.SH,南京高科,11.26,0.69,6.53,456974.0,503149376.0,7.47,11.35,10.56,10.63,10.57,2.13,3.7,5.2,0.89,13916874559.0,13916874559.0
168,002906.SZ,华阳集团,37.07,2.27,6.52,94357.0,338861296.0,7.84,37.39,34.66,35.46,34.8,1.68,2.0,63.61,4.46,17598668517.0,17523272623.0
169,002472.SZ,双环传动,24.15,1.47,6.48,121919.0,288762816.0,8.73,24.5,22.52,22.87,22.68,0.88,1.91,39.56,3.76,18781252744.0,15396798980.0
170,002133.SZ,广宇集团,3.95,0.24,6.47,642420.0,247394802.0,11.59,4.06,3.63,3.7,3.71,1.38,8.34,17.44,0.77,3057869491.0,3040987294.0
171,300273.SZ,*ST和佳,1.84,0.11,6.36,367938.0,66181664.0,8.09,1.85,1.71,1.71,1.73,0.88,5.86,-12.39,0.67,1457931757.0,1154814397.0
172,600048.SH,保利发展,16.59,0.99,6.35,1590424.0,2572346416.0,6.15,16.62,15.66,15.88,15.6,1.25,1.33,19.62,1.11,198587006450.0,198587006450.0
173,002463.SZ,沪电股份,14.6,0.87,6.34,313909.0,451828224.0,8.45,14.75,13.59,13.95,13.73,1.12,1.66,27.74,3.86,27691218071.0,27676645782.0
174,603619.SH,中曼石油,16.28,0.97,6.34,288232.0,468618768.0,7.9,16.68,15.47,15.47,15.31,1.64,7.21,22.4,3.17,6512001628.0,6512001628.0
175,300330.SZ,华虹计通,8.73,0.52,6.33,117303.0,101980093.0,10.96,9.08,8.18,8.18,8.21,3.24,6.98,-64.34,3.91,1494208467.0,1466243475.0
176,000739.SZ,普洛药业,26.05,1.55,6.33,416849.0,1038714368.0,7.76,26.05,24.15,25.0,24.5,0.84,3.54,50.46,6.3,30700536967.0,30697285380.0
177,600501.SH,航天晨光,10.76,0.64,6.32,108011.0,114091552.0,7.51,10.85,10.09,10.1,10.12,1.19,2.56,-104.6,2.08,4533011536.0,4533011536.0
178,300642.SZ,透景生命,23.05,1.37,6.32,47418.0,111097084.0,12.22,24.93,22.28,22.28,21.68,2.12,3.42,179.22,2.71,3777990404.0,3198644028.0
179,002594.SZ,比亚迪,270.08,15.99,6.29,367121.0,9733352448.0,6.14,271.5,255.91,259.8,254.09,1.49,3.15,243.15,8.2,786241462278.0,314579624248.0
180,603966.SH,法兰泰克,9.97,0.59,6.29,106812.0,106326561.0,9.81,10.3,9.38,9.46,9.38,3.19,3.56,35.52,2.36,2994248525.0,2994248525.0
181,300140.SZ,中环装备,5.92,0.35,6.28,116410.0,69326716.0,14.9,6.36,5.53,5.53,5.57,3.3,2.75,-138.44,1.72,2529284788.0,2506500969.0
182,301133.SZ,金钟股份,28.79,1.7,6.28,83180.0,234917579.0,10.59,29.33,26.46,27.1,27.09,2.14,33.7,47.49,3.76,3054521575.0,710649222.0
183,300853.SZ,申昊科技,29.6,1.74,6.25,29563.0,85685182.0,9.12,30.4,27.86,28.01,27.86,1.43,3.19,799.97,3.33,4349139840.0,2744953632.0
184,600675.SH,中华企业,3.59,0.21,6.21,840455.0,296439568.0,12.13,3.7,3.29,3.37,3.38,1.55,1.38,-49.78,1.42,21885125555.0,21885125555.0
185,002045.SZ,国光电器,8.4,0.49,6.19,225279.0,185878010.0,8.22,8.5,7.85,7.9,7.91,1.67,4.82,163.81,1.98,3934424869.0,3924191779.0
186,600185.SH,格力地产,5.33,0.31,6.18,549626.0,285942656.0,8.37,5.41,4.99,5.02,5.02,2.19,2.9,19.49,1.1,10085314129.0,10085314129.0
187,301022.SZ,海泰科,34.23,1.99,6.17,15976.0,53600887.0,7.23,34.36,32.03,32.23,32.24,1.88,9.98,43.95,2.51,2190720000.0,547680000.0
188,000798.SZ,中水渔业,8.11,0.47,6.15,220649.0,178385292.0,10.73,8.4,7.58,7.59,7.64,2.01,6.91,-50.65,5.1,2590780050.0,2590475925.0
189,688393.SH,安必平,23.83,1.38,6.15,11240.0,26318590.0,8.24,24.11,22.26,22.54,22.45,3.01,1.89,28.34,1.86,2224292200.0,1415611618.0
190,300051.SZ,ST三五,5.2,0.3,6.12,54499.0,27996141.0,7.76,5.25,4.87,4.87,4.9,0.83,1.49,-337.18,8.49,1901633188.0,1901364088.0
191,600173.SH,卧龙地产,5.38,0.31,6.11,111939.0,58461416.0,6.9,5.38,5.03,5.08,5.07,2.05,1.6,17.54,1.09,3768723593.0,3768239393.0
192,300497.SZ,富祥药业,16.72,0.96,6.09,485531.0,797380624.0,5.08,16.78,15.98,16.11,15.76,1.57,10.92,82.25,3.24,9196080824.0,7433196723.0
193,688789.SH,宏华数科,190.33,10.86,6.05,3474.0,65320756.0,7.43,191.85,178.51,183.88,179.47,1.08,2.15,49.54,9.27,14465080000.0,3073829500.0
194,300452.SZ,山河药辅,19.45,1.1,5.99,333035.0,644389424.0,7.47,20.08,18.71,19.0,18.35,1.41,23.28,25.92,5.21,3508820262.0,2782552243.0
195,688301.SH,奕瑞科技,391.98,22.1,5.97,4075.0,156170652.0,6.22,392.0,368.99,372.85,369.88,0.95,1.0,70.46,9.99,28437296835.0,15929259721.0
196,000887.SZ,中鼎股份,14.05,0.79,5.96,380500.0,522385424.0,6.03,14.05,13.25,13.53,13.26,1.13,2.9,18.44,1.75,18496680945.0,18460257402.0
197,300609.SZ,汇纳科技,16.54,0.93,5.96,148370.0,244119342.0,11.6,17.27,15.46,15.64,15.61,1.62,15.78,-23.0,1.85,2016430931.0,1555634635.0
198,600096.SH,云天化,25.52,1.43,5.94,1174316.0,2979389600.0,7.06,25.82,24.12,24.12,24.09,1.48,6.85,7.12,3.92,46851995510.0,43755523146.0
199,000069.SZ,华侨城Ａ,5.89,0.33,5.94,1273532.0,730724128.0,6.65,5.92,5.55,5.56,5.56,1.6,1.81,68.5,0.62,48308566159.0,41557216712.0
200,603006.SH,联明股份,8.4,0.47,5.93,81177.0,66504644.0,6.68,8.43,7.9,7.94,7.93,1.45,4.25,32.91,1.52,2135735700.0,1605056762.0
201,000576.SZ,甘化科工,11.28,0.63,5.92,150600.0,167106770.0,8.17,11.49,10.62,10.69,10.65,1.15,3.52,49.53,3.03,4995475735.0,4832065003.0
202,300863.SZ,卡倍亿,72.48,4.04,5.9,28992.0,207643299.0,7.79,73.5,68.17,69.4,68.44,1.83,15.49,35.88,5.93,4003070400.0,1356825600.0
203,300044.SZ,*ST赛为,3.23,0.18,5.9,300953.0,94778024.0,9.84,3.31,3.01,3.09,3.05,1.59,4.5,143.36,2.4,2487620766.0,2161513219.0
204,600358.SH,国旅联合,6.51,0.36,5.85,339354.0,214993777.0,9.76,6.67,6.07,6.14,6.15,1.5,6.72,98.63,17.19,3287137657.0,3287137657.0
205,300636.SZ,同和药业,36.53,2.02,5.85,232134.0,838297552.0,8.78,37.5,34.47,35.97,34.51,1.01,13.43,71.41,8.33,7663342926.0,6316162809.0
206,002305.SZ,南国置业,2.9,0.16,5.84,2822480.0,795997264.0,11.68,2.96,2.64,2.76,2.74,1.09,16.29,-21.47,1.74,5029225733.0,5024105029.0
207,601966.SH,玲珑轮胎,20.11,1.1,5.79,204743.0,403598128.0,6.05,20.15,19.0,19.08,19.01,1.33,1.5,-81.21,1.6,29848205420.0,27377784185.0
208,301027.SZ,华蓝集团,33.13,1.81,5.78,157022.0,499619744.0,9.71,33.14,30.1,31.3,31.32,0.88,42.67,73.15,5.2,4870110000.0,1219184000.0
209,603197.SH,保隆科技,36.49,1.99,5.77,89052.0,317223824.0,7.65,36.85,34.21,34.82,34.5,1.9,4.41,42.55,3.37,7582837583.0,7365857169.0
210,600335.SH,国机汽车,6.8,0.37,5.75,449776.0,299437776.0,6.69,6.83,6.4,6.42,6.43,1.54,4.37,351.24,0.93,9906752387.0,7002210492.0
211,000507.SZ,珠海港,5.53,0.3,5.74,342411.0,185807986.0,8.41,5.63,5.19,5.24,5.23,2.83,4.12,21.84,0.96,5086133969.0,4592745462.0
212,300643.SZ,万通智控,12.04,0.65,5.71,106841.0,127509387.0,7.02,12.21,11.41,11.48,11.39,2.51,4.65,20.89,3.22,2769200000.0,2769200000.0
213,600604.SH,市北高新,5.58,0.3,5.68,385135.0,210264708.0,7.01,5.59,5.22,5.33,5.28,1.92,2.74,33.87,1.58,10453040806.0,7853597806.0
214,600733.SH,北汽蓝谷,7.07,0.38,5.68,1217129.0,844815632.0,7.03,7.15,6.68,6.68,6.69,1.39,3.11,-7.92,2.98,30311282619.0,27659567986.0
215,600162.SH,香江控股,2.24,0.12,5.66,1102435.0,243401443.0,11.32,2.32,2.08,2.1,2.12,1.69,3.25,48.78,1.04,7606550390.0,7606550390.0
216,600066.SH,宇通客车,8.08,0.43,5.62,398983.0,319577104.0,6.93,8.19,7.66,7.67,7.65,2.69,1.8,-38.67,1.2,17888628922.0,17888628922.0
217,603136.SH,天目湖,23.82,1.26,5.59,109512.0,251756997.0,11.97,24.3,21.6,22.88,22.56,1.43,5.88,-51.62,3.86,4437529821.0,4437529821.0
218,600166.SH,福田汽车,2.46,0.13,5.58,1157857.0,279636896.0,5.15,2.46,2.34,2.34,2.33,1.87,1.76,29.87,1.52,16174972436.0,16174972436.0
219,600006.SH,东风汽车,5.12,0.27,5.57,327075.0,163981982.0,5.98,5.13,4.84,4.84,4.85,2.23,1.64,21.57,1.26,10240000000.0,10240000000.0
220,688022.SH,瀚川智能,46.46,2.45,5.57,20256.0,92862922.0,6.29,46.88,44.11,44.65,44.01,1.49,3.42,792.16,5.36,5030990790.0,2751580445.0
221,300771.SZ,智莱科技,19.93,1.05,5.56,104224.0,205889305.0,10.33,20.7,18.75,19.0,18.88,2.95,8.58,19.31,1.67,3188800000.0,2422106771.0
222,300549.SZ,优德精密,13.7,0.72,5.55,53168.0,70929039.0,8.47,13.73,12.63,13.13,12.98,2.95,5.34,81.09,3.31,1826758000.0,1364074750.0
223,300663.SZ,科蓝软件,14.5,0.76,5.53,332239.0,480341136.0,9.97,15.15,13.78,14.32,13.74,1.75,8.65,281.24,5.95,6701587409.0,5571608804.0
224,601777.SH,力帆科技,4.2,0.22,5.53,252570.0,104661142.0,5.78,4.21,3.98,4.01,3.98,1.74,1.12,92.92,1.86,18900000000.0,9451890000.0
225,600748.SH,上实发展,4.02,0.21,5.51,421897.0,165465735.0,6.82,4.03,3.77,3.8,3.81,1.76,2.29,-194.16,0.74,7415142826.0,7415142826.0
226,301198.SZ,喜悦智行,27.04,1.41,5.5,42450.0,112171569.0,6.55,27.08,25.4,25.88,25.63,1.02,17.91,50.55,2.95,2704000000.0,641036280.0
227,688667.SH,菱电电控,113.29,5.89,5.48,7828.0,87215541.0,11.03,115.9,104.05,104.05,107.4,1.33,3.46,36.83,4.04,5845764000.0,2566323137.0
228,600638.SH,新黄浦,5.59,0.29,5.47,109525.0,59960160.0,7.17,5.62,5.24,5.29,5.3,1.86,1.63,176.03,0.86,3764288034.0,3764288034.0
229,600984.SH,建设机械,7.52,0.39,5.47,204643.0,150513386.0,6.03,7.56,7.13,7.13,7.13,2.18,2.27,-33.71,1.2,7271515625.0,6773515078.0
230,600533.SH,栖霞建设,4.05,0.21,5.47,1047412.0,411954304.0,9.64,4.08,3.71,3.82,3.84,1.37,9.98,8.69,0.93,4252500000.0,4252500000.0
231,600466.SH,蓝光发展,1.93,0.1,5.46,1597152.0,299522624.0,7.1,1.93,1.8,1.84,1.83,1.22,5.26,-5.05,5.49,5857415740.0,5857415740.0
232,000088.SZ,盐田港,5.03,0.26,5.45,231927.0,115656056.0,8.39,5.16,4.76,4.77,4.77,3.57,1.03,33.84,1.25,11313283587.0,11313283587.0
233,000402.SZ,金融街,6.42,0.33,5.42,657738.0,412488048.0,8.7,6.52,5.99,6.14,6.09,1.35,2.2,5.13,0.5,19188930003.0,19181862411.0
234,601177.SH,杭齿前进,8.0,0.41,5.4,56162.0,44357500.0,8.04,8.15,7.54,7.58,7.59,1.26,1.4,16.18,1.6,3200480000.0,3200480000.0
235,688766.SH,普冉股份,222.27,11.38,5.4,3166.0,67768187.0,7.97,224.0,207.2,210.95,210.89,1.26,3.92,48.49,4.07,8052557372.0,1797598401.0
236,000810.SZ,创维数字,15.04,0.77,5.4,298666.0,444778864.0,8.06,15.45,14.3,14.31,14.27,1.45,2.9,19.21,3.55,15991923456.0,15499551276.0
237,002769.SZ,普路通,7.04,0.36,5.39,198902.0,138987203.0,4.79,7.16,6.84,6.93,6.68,3.99,7.54,54.89,1.77,2628159100.0,1856747355.0
238,603816.SH,顾家家居,62.5,3.19,5.38,39936.0,246381150.0,6.85,62.89,58.83,59.21,59.31,1.31,0.63,22.29,4.69,39514015313.0,39514015313.0
239,603596.SH,伯特利,65.04,3.31,5.36,42382.0,270471456.0,8.21,65.9,60.83,61.62,61.73,1.21,1.04,48.01,7.7,26566129783.0,26447756983.0
240,300046.SZ,台基股份,18.87,0.96,5.36,260698.0,491281728.0,17.09,20.5,17.44,17.66,17.91,2.71,11.02,109.69,4.31,4475423771.0,4463346971.0
241,301012.SZ,扬电科技,44.13,2.23,5.32,56791.0,247508565.0,9.64,45.15,41.11,41.9,41.9,1.47,27.04,38.44,6.39,3706920000.0,926730000.0
242,600794.SH,保税科技,3.37,0.17,5.31,680993.0,227623908.0,9.06,3.47,3.18,3.19,3.2,2.04,5.62,26.06,1.81,4084952769.0,4084952769.0
243,600666.SH,*ST瑞德,1.19,0.06,5.31,156421.0,18003475.0,7.08,1.19,1.11,1.13,1.13,1.33,1.77,-5.09,-3.81,1460518226.0,1051443935.0
244,600647.SH,同达创业,16.14,0.81,5.28,40376.0,63894814.0,5.81,16.25,15.36,15.46,15.33,1.34,2.9,87.87,7.21,2245776897.0,2245776897.0
245,000975.SZ,银泰黄金,9.2,0.46,5.26,425440.0,383503472.0,7.44,9.25,8.6,8.66,8.74,1.19,1.74,23.33,2.54,25545844838.0,22525742714.0
246,603069.SH,海汽集团,12.02,0.6,5.25,176670.0,210358514.0,8.41,12.39,11.43,12.09,11.42,3.17,5.59,-58.26,4.12,3798320000.0,3798320000.0
247,601689.SH,拓普集团,56.04,2.77,5.2,90476.0,497472896.0,7.55,56.8,52.78,53.69,53.27,1.12,0.82,40.01,5.63,61758689895.0,61758689895.0
248,603998.SH,方盛制药,6.89,0.34,5.19,468867.0,324115504.0,10.53,7.21,6.52,6.67,6.55,2.11,10.92,21.62,2.41,2958770771.0,2958770771.0
249,000423.SZ,东阿阿胶,32.1,1.58,5.18,97363.0,308305088.0,5.57,32.26,30.56,30.75,30.52,2.1,1.49,45.77,2.08,20994091338.0,20994091338.0
250,000551.SZ,创元科技,8.15,0.4,5.16,71568.0,57267264.0,4.9,8.15,7.77,7.8,7.75,1.07,1.79,21.81,1.6,3292476161.0,3260655301.0
251,600804.SH,ST鹏博士,3.47,0.17,5.15,762992.0,257565681.0,7.27,3.47,3.23,3.24,3.3,2.71,5.48,7.12,3.63,5751399754.0,4832425958.0
252,600188.SH,兖矿能源,34.55,1.69,5.14,194614.0,664120624.0,6.24,34.66,32.61,32.72,32.86,0.88,0.65,6.4,2.52,170977710762.0,103199593762.0
253,603358.SH,华达科技,16.57,0.81,5.14,48298.0,78835900.0,5.71,16.68,15.78,15.78,15.76,1.55,1.1,22.88,2.35,7274892800.0,7274892800.0
254,300269.SZ,ST联建,3.28,0.16,5.13,108489.0,35009846.0,7.69,3.34,3.1,3.1,3.12,1.04,2.1,-38.42,11.71,1823972491.0,1697664299.0
255,600018.SH,上港集团,6.36,0.31,5.12,942467.0,593830176.0,6.61,6.39,5.99,6.0,6.05,1.92,0.41,6.74,1.41,148052403210.0,147384570774.0
256,300928.SZ,华安鑫创,44.58,2.17,5.12,9221.0,40533380.0,7.59,45.27,42.05,42.39,42.41,1.44,1.7,162.74,2.85,3566400000.0,2423259936.0
257,601137.SH,博威合金,12.75,0.62,5.11,226536.0,283604656.0,6.27,12.8,12.04,12.43,12.13,0.92,3.15,18.54,1.81,10073073393.0,9180393083.0
258,002398.SZ,垒知集团,6.8,0.33,5.1,190507.0,127841771.0,5.87,6.86,6.48,6.5,6.47,1.82,3.3,22.08,1.41,4897566761.0,3931019874.0
259,600365.SH,ST通葡,4.33,0.21,5.1,99765.0,42564656.0,5.1,4.33,4.12,4.15,4.12,1.53,2.49,-108.63,4.8,1732000000.0,1732000000.0
260,600734.SH,*ST实达,5.57,0.27,5.09,71871.0,40032225.0,0.0,5.57,5.57,5.57,5.3,0.27,0.34,-205.78,27.55,12133148300.0,11646171528.0
261,603879.SH,永悦科技,6.19,0.3,5.09,36590.0,22342309.0,6.96,6.27,5.86,5.9,5.89,1.75,1.01,-266.28,4.26,2242726384.0,2242726384.0
262,600770.SH,综艺股份,9.12,0.44,5.07,842873.0,771266224.0,10.25,9.5,8.61,8.74,8.68,0.97,6.48,-20.21,3.43,11856000000.0,11856000000.0
263,600104.SH,上汽集团,16.6,0.8,5.06,662591.0,1080592240.0,5.06,16.63,15.83,15.84,15.8,1.96,0.57,8.79,0.7,193945458659.0,193945458659.0
264,002499.SZ,*ST科林,4.78,0.23,5.05,980.0,468440.0,0.0,4.78,4.78,4.78,4.55,0.16,0.05,-9.63,56.26,903420000.0,903376980.0
265,301215.SZ,中汽股份,6.45,0.31,5.05,355100.0,224457253.0,5.21,6.45,6.13,6.2,6.14,1.61,13.73,110.75,3.24,8529480000.0,1667774301.0
266,600083.SH,*ST博信,9.37,0.45,5.04,51306.0,46575660.0,8.07,9.37,8.65,8.7,8.92,1.88,2.25,11.34,30.76,2155100000.0,2136297465.0
267,000566.SZ,海南海药,4.59,0.22,5.03,646997.0,295548784.0,9.84,4.8,4.37,4.41,4.37,2.79,5.55,-84.28,2.79,5954905928.0,5349141206.0
268,300039.SZ,上海凯宝,7.31,0.35,5.03,922562.0,661329952.0,9.2,7.51,6.87,6.99,6.96,1.26,10.07,33.17,2.38,7646260000.0,6700102533.0
269,600388.SH,ST龙净,9.61,0.46,5.03,238532.0,227603408.0,4.48,9.61,9.2,9.37,9.15,0.8,2.23,14.45,1.51,10273841137.0,10273841137.0
270,002177.SZ,*ST御银,2.51,0.12,5.02,868232.0,216287849.0,3.77,2.51,2.42,2.43,2.39,1.5,11.41,-16.91,1.19,1910590148.0,1910590148.0
271,600089.SH,特变电工,20.09,0.96,5.02,1013774.0,2034100496.0,6.06,20.44,19.28,19.29,19.13,2.38,2.67,6.1,1.75,76143335796.0,76143335796.0
272,600655.SH,豫园股份,9.84,0.47,5.02,269009.0,260251488.0,9.28,10.19,9.32,9.42,9.37,2.07,0.69,28.66,1.11,38281368464.0,38217416730.0
273,600376.SH,首开股份,5.24,0.25,5.01,290133.0,148301972.0,7.01,5.27,4.92,5.01,4.99,1.42,1.12,-8.8,0.53,13516921868.0,13516921868.0
274,603039.SH,ST泛微,32.3,1.54,5.01,137222.0,431493168.0,7.12,32.3,30.11,30.11,30.76,5.86,5.27,139.08,4.43,8417479258.0,8417479258.0
275,600593.SH,*ST圣亚,12.6,0.6,5.0,3488.0,4330121.0,5.92,12.6,11.89,12.18,12.0,0.71,0.27,-13.53,6.68,1622880000.0,1622880000.0
276,600017.SH,日照港,2.94,0.14,5.0,496456.0,143885505.0,5.71,2.97,2.81,2.82,2.8,1.78,1.61,9.11,0.68,9042422431.0,9042422431.0
277,603889.SH,新澳股份,6.53,0.31,4.98,99129.0,64645068.0,6.75,6.69,6.27,6.3,6.22,1.53,1.94,11.24,1.2,3341703914.0,3341703914.0
278,301005.SZ,超捷股份,40.45,1.92,4.98,10986.0,43570594.0,6.13,40.55,38.19,38.9,38.53,1.38,7.69,35.41,2.92,2310783226.0,577695817.0
279,688533.SH,上声电子,48.6,2.3,4.97,36500.0,173105708.0,9.89,49.48,44.9,46.37,46.3,0.95,9.48,155.17,7.45,7776000000.0,1871372160.0
280,002417.SZ,*ST深南,2.54,0.12,4.96,251291.0,62672272.0,5.37,2.54,2.41,2.42,2.42,0.85,10.67,-42.39,5.04,685800000.0,598382164.0
281,688323.SH,瑞华泰,24.29,1.14,4.92,9075.0,21940016.0,4.41,24.52,23.5,23.5,23.15,1.27,0.95,89.0,4.89,4372200000.0,2319303494.0
282,002572.SZ,索菲亚,19.4,0.91,4.92,115898.0,222825913.0,5.3,19.5,18.52,18.53,18.49,1.36,1.82,38.65,3.08,17699978737.0,12361544336.0
283,002089.SZ,ST新海,2.35,0.11,4.91,252315.0,58115160.0,6.25,2.35,2.21,2.24,2.24,0.89,2.13,343.46,3.34,3230473598.0,2779179922.0
284,002102.SZ,ST冠福,3.42,0.16,4.91,122159.0,41716968.0,2.15,3.42,3.35,3.35,3.26,2.18,0.57,19.54,2.55,9007720112.0,7288485356.0
285,300428.SZ,立中集团,20.4,0.95,4.88,100648.0,200018677.0,7.61,20.78,19.3,19.51,19.45,1.7,2.17,23.44,2.41,12585922086.0,9468143166.0
286,002503.SZ,搜于特,1.29,0.06,4.88,1172223.0,149776705.0,10.57,1.35,1.22,1.24,1.23,2.16,4.43,-7.86,52.9,3990429081.0,3410526798.0
287,002048.SZ,宁波华翔,13.76,0.64,4.88,146784.0,198535785.0,5.49,13.77,13.05,13.05,13.12,1.17,2.34,14.25,1.07,11201954190.0,8616887841.0
288,301218.SZ,华是科技,42.66,1.98,4.87,72901.0,313353344.0,9.61,44.99,41.08,41.08,40.68,1.34,38.36,-300.48,3.69,3243297614.0,810824414.0
289,002086.SZ,ST东洋,2.37,0.11,4.87,182044.0,42426231.0,5.75,2.37,2.24,2.26,2.26,1.3,2.89,-41.99,4.49,1792549500.0,1490809011.0
290,600067.SH,冠城大通,3.45,0.16,4.86,677213.0,231304209.0,8.21,3.53,3.26,3.26,3.29,2.14,4.54,47.06,0.74,5147782001.0,5147782001.0
291,603970.SH,中农立华,27.21,1.26,4.86,27769.0,75115265.0,5.66,27.38,25.91,25.91,25.95,2.24,2.91,29.34,4.29,5224322612.0,2599101812.0
292,603159.SH,上海亚虹,13.84,0.64,4.85,14714.0,20128827.0,6.67,13.99,13.11,13.25,13.2,1.45,1.05,66.24,4.12,1937600000.0,1937600000.0
293,600425.SH,青松建化,4.38,0.2,4.78,1150559.0,496380672.0,8.13,4.49,4.15,4.2,4.18,1.77,8.34,600.17,1.2,6039100577.0,6039100577.0
294,301043.SZ,绿岛风,29.8,1.36,4.78,51330.0,153361222.0,9.28,31.25,28.61,29.6,28.44,2.47,30.19,133.7,2.72,2026400000.0,506600000.0
295,300680.SZ,隆盛科技,20.41,0.93,4.77,27360.0,54800056.0,5.6,20.5,19.41,19.68,19.48,1.65,1.93,35.47,4.44,4119786829.0,2889906313.0
296,002540.SZ,亚太科技,4.63,0.21,4.75,178287.0,81137914.0,5.43,4.63,4.39,4.43,4.42,1.63,1.99,17.64,1.15,5882551585.0,4144660542.0
297,603003.SH,龙宇燃油,6.85,0.31,4.74,96473.0,65569240.0,4.13,6.89,6.62,6.62,6.54,1.86,2.4,30.77,0.77,2756737934.0,2756737934.0
298,603786.SH,科博达,49.52,2.24,4.74,26938.0,129807671.0,7.51,49.58,46.03,46.85,47.28,1.62,6.72,54.05,4.87,19812952000.0,1985752000.0
299,002501.SZ,*ST利源,1.99,0.09,4.74,136524.0,26479397.0,6.32,2.0,1.88,1.95,1.9,0.85,0.39,-23.1,4.46,7064500000.0,6905763184.0
300,603908.SH,牧高笛,81.9,3.7,4.73,32341.0,263691253.0,8.22,84.64,78.21,78.8,78.2,0.67,4.85,37.13,12.27,5461911000.0,5461911000.0
301,601898.SH,中煤能源,9.36,0.42,4.7,676946.0,629005088.0,6.71,9.52,8.92,8.93,8.94,1.09,0.74,4.57,1.02,124101089424.0,85662723744.0
302,000909.SZ,数源科技,6.49,0.29,4.68,188521.0,121160999.0,5.97,6.6,6.23,6.23,6.2,2.33,4.87,151.13,1.6,2945347614.0,2514380877.0
303,688077.SH,大地熊,77.75,3.47,4.67,13297.0,102078290.0,6.8,78.05,73.0,74.3,74.28,0.78,3.04,29.72,5.9,6220000000.0,3395389150.0
304,603035.SH,常熟汽饰,14.82,0.66,4.66,295951.0,430145120.0,4.38,14.82,14.2,14.3,14.16,1.2,7.79,17.9,1.35,5632058427.0,5632058427.0
305,688355.SH,明志科技,18.75,0.83,4.63,10569.0,19393088.0,4.97,18.75,17.86,17.98,17.92,1.01,3.02,38.15,2.12,2307706725.0,657119700.0
306,300969.SZ,恒帅股份,63.1,2.78,4.61,31094.0,195367309.0,8.6,64.81,59.62,60.99,60.32,1.05,15.55,39.7,6.17,5048000000.0,1262000000.0
307,002863.SZ,今飞凯达,5.0,0.22,4.6,96723.0,47547538.0,4.6,5.01,4.79,4.81,4.78,1.47,1.94,35.08,1.28,2494095225.0,2494094225.0
308,301099.SZ,雅创电子,62.55,2.74,4.58,27691.0,169368770.0,5.94,62.55,59.0,59.82,59.81,1.39,15.86,38.36,5.72,5004000000.0,1091951863.0
309,600393.SH,ST粤泰,1.37,0.06,4.58,420514.0,56241966.0,5.34,1.37,1.3,1.32,1.31,0.98,4.26,-12.06,0.84,3474659582.0,1353841606.0
310,603555.SH,ST贵人,3.21,0.14,4.56,139936.0,44210627.0,5.21,3.22,3.06,3.06,3.07,1.41,0.89,495.31,2.76,5044532199.0,5044532199.0
311,000096.SZ,广聚能源,9.44,0.41,4.54,39886.0,37116287.0,5.54,9.53,9.03,9.11,9.03,2.79,0.78,132.85,1.72,4984320000.0,4822405120.0
312,300978.SZ,东箭科技,11.99,0.52,4.53,26888.0,31794689.0,4.88,12.03,11.47,11.6,11.47,1.4,1.47,88.27,3.31,5068205841.0,2199405206.0
313,000820.SZ,*ST节能,3.92,0.17,4.53,162214.0,62805267.0,6.93,3.94,3.68,3.71,3.75,1.92,5.64,-225.68,30.46,2498001270.0,1127612186.0
314,600606.SH,绿地控股,4.39,0.19,4.52,1369414.0,590870016.0,6.19,4.43,4.17,4.18,4.2,1.37,1.07,5.51,0.61,56089107637.0,56089107637.0
315,000750.SZ,国海证券,3.47,0.15,4.52,988741.0,345232192.0,9.04,3.65,3.35,3.36,3.32,3.16,1.82,90.4,1.03,18892503534.0,18892503534.0
